C_Direction,C_lanes,C_free_speed,C_capacity,C_link_type,C_D_transport,C_D_tree,C_D_grass,C_D_farmland,C_D_building,C_D_sparseveg,C_D_water,C_800_deg_C,C_betw_800m,C_clo_800m,C_depth_800m,P_road,P_sidewalk,P_building,P_wall,P_fence,P_pole,P_traffic li,P_traffic si,P_vegetation,P_terrain,P_sky,P_person,P_rider,P_car,P_truck,P_bus,P_train,P_motorcycle,P_bicycle,CY_W_pop,CY_A_pop,CY_H_pop,CY_Spend,CY_A_0_14,CY_A_15_64,CY_A__65,CY_A_un,new_id
0.00096544524,5.049699e-05,-0.0008005851,0.0003725083,-2.301175e-05,0.027092595,-0.0043790992,-0.0002678996,-0.0004991703,0.006312008,-0.0011881097,-0.00031830912,0.0039992975,-0.0011219229,-0.0020089324,-0.0029380487,0.00031992618,0.001037049,8.031589e-06,-0.0008295572,4.2958854e-05,0.0008802283,1.1932144e-05,0.0016457671,0.0022384946,-0.001518333,0.0023145017,-0.000911914,-0.0014610029,0.0047313664,0.00224326,-0.001480634,0.00081260194,0.0015533132,0.0012764981,-0.00018492281,-0.0010083169,0.00051079225,1.9624222e-06,-0.0015469562,0.00048328674,0.0007351848,-0.00013071706,58421
0.00088126253,0.0007830755,-0.0006139889,0.00043504313,6.8054585e-05,-0.0008990127,-0.008876437,-6.949463e-05,-0.002197504,0.0025191682,-0.0003492164,0.0010738018,0.004741851,0.00294632,-0.0024578213,-0.0010671944,-0.0012456687,0.0030765368,0.003317882,-0.00019481081,0.00013465682,0.0013311988,-0.0005796878,0.0024191216,0.0050109597,-0.00023854073,0.0007956249,0.00069588865,-0.00039338807,-0.00439742,0.002211679,0.0006967019,-0.00032351047,0.00090210285,0.00081622106,0.0012624144,-0.00012003557,0.0004395021,0.0002715081,0.000796281,0.0009965221,0.0007906514,-9.216954e-05,58422
0.0023176246,0.00084158406,0.0012532965,-0.00047995898,6.328494e-05,-0.018855555,-0.0017874631,-0.0001279921,-0.0033158152,-0.0046417443,-0.0004812789,-0.00036545596,0.0004484094,0.0059067816,-0.0013212222,0.006131087,-0.00062766834,-0.0025123162,0.009866505,-0.0012984992,-0.002991808,0.0071611623,0.000541804,0.002156943,0.0021515721,-0.0033035039,0.0004608275,-0.0011206233,0.0018085011,-0.0014228061,0.0041426965,-0.0041051656,0.001358544,0.00020826183,0.0011397108,-0.0014033903,-0.0015396007,0.0004000227,0.00084999047,0.0039472813,0.0004181282,0.0017725709,-0.0017829153,58423
0.0011290336,0.0005589557,0.0034143443,0.00020978371,9.14314e-05,0.0365882,0.012097608,-0.00012245464,-0.0011629203,0.0020795278,-0.00025043893,0.0024391708,0.0037896486,0.0038613677,0.00015185596,0.0029240644,9.612512e-05,-0.0013887272,0.0048596,0.0008217152,-0.0016767281,0.0023710863,-0.0010030329,0.0034457007,0.003888818,0.0006244369,0.0029228455,0.0030088641,0.0022608768,-0.0019175791,0.0007118758,-0.0018289186,0.0007416409,0.0005003947,0.0006705631,0.0011231892,-0.00066308107,0.0011981776,0.00038577104,0.0036826034,0.0005842114,0.00017254977,-0.00034901808,58424
0.00037570813,0.0008479132,0.0013433439,-0.0003128972,4.5118115e-05,0.025241561,-0.0047011664,-0.000280872,-0.0048163794,-0.002223204,-0.0022843143,-0.002553831,0.0018521227,-0.001331281,0.0011405909,0.001083835,0.00032789365,0.00077973236,-0.0026181485,-0.00085903157,-0.001226872,0.00046496125,0.0020175807,-0.0021983455,-0.0033578975,-0.0011507188,-0.0028334032,-0.0008385305,0.0011726505,-0.0036091323,0.000892891,-0.006322255,0.000661277,-0.0008648508,0.00076951995,-0.0021702298,-0.0016879652,2.3300276e-05,0.00012292052,-0.00092153973,2.5527766e-05,-0.00022506402,-0.00026543104,58425
0.0014093905,0.0005196508,0.00073521584,-0.00023971261,4.2923675e-05,-0.003453247,-0.0069065816,-7.703399e-05,-0.001996743,-0.009238579,0.0023774318,-0.003606926,0.0021121153,0.0014271796,0.0007869245,0.0011462366,0.0019859886,0.00057302456,-0.00040653968,0.0025578055,-0.0014954588,0.0014308223,0.0014375278,-0.00043315714,-0.001952887,-0.00019548491,-0.001467523,-0.0006778708,0.00021065793,-0.0038159976,0.0026041328,-0.005436263,0.00051267847,-0.00013996885,-0.00013562884,-0.0014871043,-0.000669607,0.0003665294,0.0013752453,-0.002085338,-0.0010345279,-0.00088431156,-0.00020878241,58426
0.00040880003,0.00050772197,0.0014393883,0.00027384268,3.1446678e-05,0.043094557,-0.006303735,-0.00018819497,-0.001259403,0.0004517169,-0.0009177821,-0.0027777376,-0.001306883,-0.0005197677,-0.0007687301,0.0021534942,-0.00114609,-0.00046608783,-0.0017609884,0.0011536569,-0.0012532276,0.0003901742,0.0022690045,-0.00072388706,-0.0037470425,-0.0016386807,-0.004034234,0.0007001904,0.0018528838,-0.0047118934,0.0029414312,-0.008874392,0.0008748465,-0.0005690451,0.0005212746,-0.0034797515,-0.0012460137,-1.520736e-05,0.00032453684,-0.0017428126,0.00034916974,-4.2047436e-06,-0.00020859537,58427
0.0012556057,-4.9871458e-05,-0.0021768657,-0.00036699563,2.8705803e-05,0.006714892,-0.013447235,-0.00032075567,-0.00030916717,-0.0071626315,-0.0027113925,-0.0042767003,-0.002841624,-0.0014267561,-0.0012893274,0.0017301287,-0.00068375847,-0.000789309,0.0039638407,0.002186457,-0.0012182129,0.0009972402,-0.0017460332,-0.0024573763,-0.004169884,-0.0002986053,-0.0031472843,-0.00042998808,0.0021545428,-0.0039435397,-0.00043955602,-0.0062782657,0.0023619968,-0.00090091466,0.0007096989,-0.0028843535,-0.0015192685,0.00052426197,-1.8925593e-05,-0.0016570013,0.00016646132,-0.0013315453,-0.00015819403,58429
0.0019827613,0.00064986246,0.00156612,0.00030922898,4.9951013e-05,0.019970918,-0.014852632,-0.00031235002,4.3893215e-06,-0.0069497726,-0.0022800548,-0.00157569,-0.0026769568,-0.00097455725,-1.5714195e-05,0.0031541975,-0.00012177712,-0.0012045965,0.004467304,0.0021485498,-0.0017278638,0.0022876365,-0.0030232663,-0.0020880748,-0.0027526645,-0.0008290806,-0.0016002324,-0.000583919,0.0024125283,-0.0022172227,0.00082797225,-0.0053515392,-0.003878122,-0.0001910019,0.0014951768,-0.0007695089,-0.0014600472,0.00018188964,0.00025661188,0.00018961524,0.00024277669,0.0001897947,-0.00016116885,58431
4.882244e-06,0.0009007599,0.0008489086,0.00032093865,-3.353689e-05,0.01589762,-0.010337346,-0.0001721996,0.0054723807,0.007945493,0.003680674,0.0074478867,-0.0068282587,-0.00041823176,-6.642134e-05,-0.010635026,-0.0014238072,-0.003219804,-0.00040433064,-0.003069852,-0.00073782046,-0.0035273556,-0.0029307043,-0.006711159,-0.0050866096,-0.0021228509,0.0004966647,-0.000533051,-0.002268601,-0.0054921657,-0.0005485186,-0.00021012667,0.00097396807,-0.00093359646,0.0021760908,-0.0019754402,-0.0008918248,-6.459226e-05,-0.00018150732,-0.00038741698,0.0004630905,-8.4411644e-05,-0.0001213582,58432
0.00016867304,0.0011101151,0.0007447521,0.0002767207,-0.0001155937,-0.021966124,-0.004903991,-0.000107240994,-0.002000821,-0.004525724,-0.00450314,0.013019838,-0.002421035,0.002751424,0.0006374654,-0.003766123,-0.0009342323,-0.003401283,0.0017895512,-0.0005687725,0.0005357225,-0.00039498098,-0.0016444697,-0.006421378,0.0036887594,-0.0021139933,0.0016125691,-0.00077121175,-0.0004600708,-0.0012212498,-0.004976959,0.0016827481,0.0011118328,0.0024036758,0.0023084793,-0.00070323586,-0.00028234744,-0.00044883418,-0.0006386199,-0.0008545372,0.0015903211,-0.0005132214,-0.00021939508,58434
0.0014594236,-0.0019060833,-0.0009156095,-0.00032097584,-9.7610384e-05,-0.024606533,-0.007391623,-0.00017245124,-0.0051164245,-0.008163855,-0.008641839,-0.0015405806,-0.0061461558,-0.014040779,-0.0076723327,-0.018935194,-0.0020010576,-0.007008545,0.0014174125,-0.0020466696,-0.0026057044,0.0018481559,-0.0028750186,-0.0030169871,-0.0074156905,-0.004091019,0.00066745165,-0.00069301925,-0.0003547374,-0.004513683,-0.009424724,-0.003435492,-0.0038901023,-0.0008944378,0.0005041597,-0.0021461414,-8.9687106e-05,-0.00040458122,0.0002561235,-0.0004605579,-0.0005796978,-0.0014977258,-0.0007302278,58435
0.002044205,0.00030859595,0.0007047328,0.0004428855,0.0012240572,-0.017813837,-0.005694272,-7.838842e-05,-0.002678846,-0.0073263533,0.0059613623,0.012490764,-0.0003198476,0.0018156052,0.00013663938,-0.000486021,-0.00048601878,-0.0040235803,-0.0018630628,-0.0014281858,0.0008972728,0.002087671,-0.0009865105,-0.0074523957,0.0021836818,-0.00012400102,-0.0069543803,-0.0017571922,-6.607712e-05,-0.0025650708,-0.007461295,0.00030965955,0.0011901403,-0.0013302515,-0.0021269761,-0.0008586485,-0.0007317448,-0.0006557157,-0.00038867778,-0.0022898237,0.00024606023,0.00012619115,0.0001391095,58436
-0.0050330036,0.0006800023,0.0003779882,0.00020073286,0.00010361491,-0.02166082,-0.0047701853,-4.5836467e-05,-0.001964813,-0.0055644168,-0.0016778363,0.00573806,0.003968936,0.0012180916,-0.00039632223,0.0036961432,0.00022477936,0.0006872751,0.0013956276,-0.0014056902,0.00018204079,0.01042893,-0.0009584636,-0.0039701886,0.0034675128,-0.0021413218,-0.0008862416,0.0010959529,0.0002555225,-0.0010565729,-0.002442849,0.0010880515,0.0012991888,-0.0061337836,-0.003089867,0.0032253824,-0.0012613907,0.0001294164,-9.601796e-05,0.0098962495,0.0042936094,0.0007985218,-0.00039189577,58437
-0.0014040853,0.0013668159,0.0012799667,3.2559416e-05,1.0255777e-05,0.022066578,-0.008856457,-0.00030187235,-0.007914117,0.012727175,-0.0014991199,0.0031484284,-0.0052259006,-0.00010392783,-0.0011740228,0.002344008,-0.00014284984,0.0012499664,-0.004473016,-0.002864836,-0.00012176496,-0.0007731757,-0.0026396124,-0.0016971151,-0.0027936534,0.0007380889,0.0016094658,-0.0019721729,0.00094166806,-0.0022068187,-0.0008836746,-0.00047977653,-0.002974201,0.0009275669,-0.0014678173,0.0025414196,-0.0022958552,0.0023645703,0.00037329254,-0.00025830595,0.00016132522,-0.0014650555,-0.000216879,58442
0.00205653,0.0026557704,-0.00069326273,0.00013295325,0.00014280633,-0.030849459,-0.004251479,-0.0010351101,-0.0074677025,-0.0037508286,-0.0041023516,0.0058399355,-0.00066897186,0.00058911,0.0019931337,-0.00029155568,0.00010398086,0.0010504866,-0.011524343,-0.00043164555,-0.0010888097,-0.002369597,0.0006497114,-0.0015219668,-0.0012074318,-0.0017777738,0.0030044552,-0.0032059161,0.0009524583,-0.0015039521,0.00062611717,-0.00065778906,-0.0017598255,-0.0015101451,-0.0012932468,0.0026184192,-0.0015606185,0.0011690556,0.00089344254,-0.0006332224,-0.00068339356,-0.006008155,-8.439402e-05,58443
0.0009823825,0.0035451348,5.3513693e-05,-1.434703e-05,0.00010003195,-0.02388368,-0.004428517,-0.00025667515,-0.0048247813,-0.0005887125,-0.0069485246,0.003565442,-0.0010362191,0.001378723,-0.0007157019,0.0009226922,0.0004249669,0.0013072509,-0.01111792,-0.0044875205,-0.0039081224,-0.002047384,-0.0008683522,-0.00790734,0.002993349,0.0003463262,0.0014822863,-0.002255733,0.00036847012,-0.0018135458,0.001710121,-0.0008115388,-0.002197309,0.0011059947,-0.0012080293,0.0029182693,-0.0028321347,0.002520083,0.00064836367,-7.3354e-05,0.00072534697,-0.0032630952,-0.0002100217,58444
0.0009799876,0.0026052021,-0.000580809,-1.4654355e-05,0.000114687165,-0.02311524,-0.0048193503,-0.00025696363,-0.004963619,-0.0021324053,-0.008514837,0.0031998528,-0.0011599209,0.0013948777,-0.0009047643,0.0018939096,0.00032984326,0.0010631835,-0.010946934,-0.0042284583,-5.693635e-05,-0.0019104956,-0.0007722313,-0.008632656,0.0031631228,-0.00074842694,0.0013450268,-0.002214663,0.0003275775,-0.0017898431,0.0024170983,-0.00068951363,-0.0021098077,0.00071283506,-0.0015258922,0.0029040042,-0.0028453297,0.002521031,0.0023644422,-8.499234e-05,0.00065089244,-0.0031036914,-0.0002092272,58446
-0.008161834,-0.0017459968,0.00047065484,0.0007323131,0.0002264661,-0.046369094,-0.003222323,-0.0010951182,-0.0069921454,-0.013294349,-0.0072752764,0.0007384081,-0.0016452885,-0.0015340303,-0.0016192059,-0.0010725246,-0.00035702685,-0.00093341235,-0.012210429,0.0011624091,-0.00043612535,-0.0028267228,-0.002080344,-0.00626238,-0.009386433,-0.0018295828,0.0007110623,-0.0041245096,0.0022542232,-0.0023268354,-0.0025115404,-0.0026148628,-0.0038553856,-0.0044510383,-0.0026396038,-0.001655712,-0.0016552957,0.0003562278,-0.0009322366,-0.0012670356,0.00045868786,-0.0032946197,-0.00011318276,58450
0.0016125903,0.00022032736,0.00094507175,-1.6927383e-05,7.42329e-05,0.027015,-0.0049676257,-0.0005898591,-0.0010312296,0.010958351,-5.0077182e-05,0.0036762177,-0.001753132,-0.0028979625,-0.0010875096,0.003571479,-0.00017041928,0.00031806127,-0.0059676087,0.0011706051,0.0017005336,-0.00067286694,-0.0008808804,-0.00064690976,-0.003935353,-0.002895534,0.0044380496,0.00089470274,1.3500831e-05,-0.003611556,0.001325816,0.0009082683,-0.0023171082,-0.00074100407,-0.0014087491,0.004219964,-0.0012969505,0.0018905154,-0.0005624931,0.0015908767,0.00030929834,-0.0047024735,0.0003352425,58461
-0.00023867887,-1.501473e-05,-0.0022242952,-5.315505e-05,0.00017375802,0.01438167,-0.005348129,-0.0006169866,-0.0024329035,0.011089594,0.00089982495,0.0036672137,-0.0088239685,-0.0042751334,-0.001075855,0.004440393,0.0008442964,-0.0029582751,-0.0041047013,0.0017287964,0.00019780951,6.1446546e-05,-0.0016931725,-0.0014454303,-0.004723966,-0.0029820227,-0.00424342,0.00074750243,-0.00037639978,-0.0048533576,-0.002982006,0.0009822899,0.0004134939,-0.00054964324,-0.0014050665,0.004638153,-0.0011610449,0.001909684,-0.00055516843,0.002495154,-0.00019981642,-0.0044831904,0.0003062445,58462
-0.00029617638,-6.105029e-05,-0.0028845156,-0.00012228274,0.00016519512,0.046021894,0.00031817396,-0.00019684742,-0.0036787924,0.016273469,0.002348888,0.005339784,-0.0004953813,0.0011322633,-0.00036434006,0.0020148668,3.040892e-05,-0.001987534,-0.0041867937,0.00024674507,0.00031276981,-0.0006185521,-0.0023247472,0.0006453935,-0.006014783,-0.0021427239,-0.0039263247,0.0009346456,-0.0014382297,-0.003032974,-0.000757525,0.00041113084,0.0008546487,4.7486024e-05,-0.0008418913,0.0029155663,-0.0016843976,0.001984167,-0.00042102902,0.0027757343,0.00031127883,-0.005404765,0.00010626988,58463
-0.0009188492,0.00041406637,0.0010644306,0.00020297106,4.40815e-05,0.0041208663,0.0028034432,-7.159833e-05,0.006176507,0.019791164,0.0033409407,0.009149948,0.0004269576,0.002587517,0.00021002497,0.002150975,0.00040995036,0.0022978764,-0.005516752,0.008916462,0.0017169907,-0.0045837862,-0.001319808,0.0006238764,-0.00064350944,-0.0013936561,-0.007199885,0.0017261171,5.1471136e-05,-0.0067262556,0.00088002736,0.001066747,0.0015992005,-0.00052328134,0.0010775359,-5.793505e-05,0.00012878253,-0.00011540634,0.00052799296,0.0049213823,-0.00065320893,0.0010013572,-0.00043073765,58464
-0.00094103836,2.3524106e-05,0.0028976565,4.7387122e-05,5.431466e-05,0.052420653,0.0038461485,-6.749473e-05,-0.001682616,0.016133457,0.005405804,0.010082092,0.00044792544,0.0019168947,0.0007046589,0.0012576971,0.00088887865,-0.0011750358,-0.005334804,0.0065169875,0.00025386747,-0.004373083,-0.0011567492,0.0015095206,0.0004127033,0.0002702388,0.0015943064,-0.0010525815,0.0033391418,-0.003210167,0.0032933382,0.000980509,0.0018537204,-9.975315e-05,0.0011906065,-0.00017347261,0.0007213352,3.666984e-05,0.00031000245,0.0016607607,-0.00051458494,0.0017466692,-0.00045277734,58465
-3.1955853e-05,0.00022980674,0.0033310468,0.0004661294,4.885008e-05,0.039068647,0.0031559865,-0.00013764149,0.0019503206,0.014425445,0.011166549,0.013615364,0.0025230031,0.002177163,0.00021612938,0.0038289847,0.0016195324,0.0018487525,-0.0036373339,0.016027343,0.0049518095,-0.0008642586,-0.0008779064,0.0029369888,0.003074607,0.0052817455,-0.005455958,0.00017620678,0.0022737286,-0.00021062583,0.0013820512,0.0009402011,0.0022070063,0.0018469992,0.0019912177,0.00055034464,0.0013150374,-7.3604606e-06,0.0005050332,0.001854988,0.00030975396,0.0011116582,-0.00028544248,58466
-0.0019903218,0.00013707497,0.000640319,0.00028701714,0.0011280528,-0.025958238,-0.005460701,-9.386948e-05,-0.0068922844,-0.0027196892,0.007990742,0.004377628,-0.0030348366,-0.0009902237,-0.0021690833,6.8730966e-05,0.0014132678,0.0005851846,-0.0016130375,-0.00041698944,-0.00055736577,-0.003862788,-0.0013108526,-0.0027058348,0.0022323462,-0.001406522,-0.0019356036,-0.0005229482,-0.00045895684,-0.0024010134,-0.010130804,4.1447674e-05,0.00073258154,-0.0009336381,-0.0014697595,-0.0003284668,-0.0053273872,0.0030960036,0.0013166651,-0.0012016231,0.00048790412,-0.00069496373,-0.00080641796,58473
-0.008633805,-0.0011818468,0.00046482793,0.0008543352,0.00013067636,-0.051127806,-0.0056181285,-0.0003840642,-0.003485207,-0.012636362,-0.0030284182,-0.0047015483,-0.00062736357,-0.0009653921,0.0007879777,0.0018898702,-0.00036673524,0.002240327,-0.00503606,-0.0010182288,-0.0010212762,-0.0035939494,-5.6412024e-05,-0.0015646112,0.0036337292,-0.0012813188,-0.003215859,0.00061707315,0.00066151045,0.0012614054,-0.0040594465,-0.00079354626,0.0020317037,-0.005922816,-0.00048438334,0.00045227216,-0.0010723055,0.0015236976,0.00014598039,-0.0032067117,-0.0012261334,0.0010138232,-0.00057172304,58474
-0.0032259135,0.0009215091,0.00045896877,-3.9954783e-05,0.0010762741,-0.029463653,-0.004579386,-0.0004932649,-0.007455352,-0.00018463265,0.011780578,0.0007541061,-0.0019323782,-0.00028185386,-0.002840164,0.001979172,-0.00037198656,0.0009671463,-0.011637128,0.00025684483,-0.001975602,-0.0032950712,-0.00060938846,-0.0014863051,0.0016899493,-0.0001975055,-0.0015341433,-0.0015054998,0.00011916968,0.004324395,-0.008545509,-0.00082647265,0.0019786065,-0.0012036744,-0.0016838224,0.003204,-0.005577015,0.0071205264,-9.555819e-05,0.0010906705,0.0008524272,-0.0030268496,0.0021388908,58475
0.00050969934,0.00076413667,-0.002540176,-0.00044615866,0.000339915,-0.018276371,-0.0028513472,-6.486067e-05,-0.0012250944,-0.013496051,-0.0015494477,0.011293868,0.00027412947,-0.01007629,0.00019447859,-0.0034491273,-0.00080401555,-0.0051382105,0.0019349433,-0.0014006133,-0.002226884,-0.0027757445,0.00038824297,0.0021626092,0.0020222075,0.0063698967,0.0015098962,-0.001790089,-0.0008686837,0.0022596342,-0.0062223375,0.0007669724,-0.0025763884,0.012070085,-0.00069034455,0.0010847086,-0.00019063886,-0.0012722488,0.0008973778,-0.00035868151,-0.001096086,0.003318067,-0.0005064894,58482
0.0003726175,0.0003434546,-0.0037888824,0.000102221995,0.00024688733,0.03481643,0.012914422,-0.00014298614,-0.00012861413,0.00965712,-0.0013832818,0.007012561,0.00388862,-0.0023431338,-0.0028429695,-0.0005365413,-0.00014969688,7.965022e-05,0.0022427896,0.0015227488,-0.0005883094,0.00030668447,-0.0007132545,-0.00070644025,0.0015050219,-0.00079639244,-0.0035875344,-0.0002615895,-0.00074913114,-0.0043236744,-0.0010010202,0.0005889085,-0.0012582808,0.0013349997,0.0016375722,0.0006617605,0.00038367946,0.0001849619,-0.0006241719,-0.00071322604,-0.001668054,-0.0007465162,-0.00040352874,58483
-0.0041849623,0.001111895,0.0025514066,-0.00010338571,6.938721e-05,0.030444425,-0.00029009004,-0.00023808313,-0.0066624316,0.008209346,-0.0025651702,0.004167036,-0.0065678963,-0.0005340077,-0.0027831665,0.0012710216,-0.0041893967,0.00065159966,-0.003671075,-0.0024483444,-9.469836e-05,-0.00024118618,-0.00059496716,-0.0017504557,0.0023224042,0.000678398,0.0025243163,-0.0006917095,0.001795487,-0.0019639968,-0.000113056696,-0.00049998023,-0.0016186335,-8.924557e-05,-0.0018657352,0.0016620539,-0.0020847993,0.0017475677,-0.00015412337,0.00010496322,0.0003206264,-0.002963726,-0.0002513453,58484
-0.0011874784,-7.049202e-05,-0.00092905347,-9.764862e-05,0.00020664757,-0.037623305,-0.005342878,-0.00019180535,-0.009246364,-0.013390098,-0.012417461,-0.0048588845,-0.0032742738,-0.0013482823,-0.0009043126,-0.0030319141,0.00012353722,0.0006725581,-0.011822021,-0.0034065794,-0.00030185631,-0.0029502953,-0.0062068054,-0.009111357,0.0015029957,-0.002476044,0.000817199,-0.0024206205,5.415761e-05,-0.0027626618,-5.97791e-05,-0.0017979917,-0.0031183616,-0.007818302,-0.0041984804,0.0023042806,-0.0029999241,0.0015526633,-0.0020367964,-0.00035104319,-0.00014712717,-0.015364819,3.6060716e-05,58485
-0.00031447306,-0.0008411574,0.00038026005,0.0006791791,0.00016943469,0.005263275,-0.0050054183,-0.00034506517,-0.006697429,0.0099072335,0.0012008798,0.000901517,-0.0023511634,-0.0027900515,-0.00028337384,0.0022583671,0.001500219,-0.0034935812,-0.006738419,0.0028404347,0.0014412315,-0.000108624656,-7.571831e-05,-0.0018779032,-0.009155312,-0.0014880275,-0.0019456064,0.0016831947,0.00046208725,-0.00256571,-0.0030247024,0.00091678795,0.0016698631,0.0006801279,-0.0012001122,0.0020813951,-0.00085508183,0.0017833199,0.00011741625,0.002201056,-0.00014264941,-0.0036561983,0.00063463487,58486
0.0007200349,0.00021782993,0.0008908284,-1.0011135e-05,0.00010364524,0.028505487,-0.004950796,-0.00059930194,-0.0019084631,0.01390174,0.00017596812,-6.6574925e-05,-0.00021243366,-0.0030818633,-0.00064511993,0.0033896656,0.00017376582,-0.0013320567,-0.005564859,0.0019920066,0.0004759461,-0.0012613748,-0.0015394423,-0.0007593099,-0.0056890305,-0.002979118,-0.0019361645,0.00049150916,-0.00012573213,-0.003215708,-0.0025772133,0.00054924795,-0.0018508863,-0.0004303042,-0.0014319798,0.004102451,-0.0020927873,0.0019617386,-0.00019905397,0.0018114321,0.0003670689,-0.0043126713,0.0003341946,58487
-4.77375e-05,0.0005663328,-0.0012723859,-0.0006442117,0.00017426032,-0.04772157,-0.005822098,-0.0013290149,-0.0044825817,-0.011570392,-0.014107311,-0.0007706199,-0.0014769655,-0.002265299,-0.0008127288,0.002906519,-0.00058406894,-0.003762893,-0.011137874,-0.0026914624,-0.00024220407,-0.005166927,-0.00602977,0.00077863515,0.0017783842,-0.0032228474,-0.0010174724,0.002347919,0.00025987608,-0.003455925,-0.0029289138,-0.0023049365,-0.00010404456,-0.009440061,-0.000985772,0.005182722,-0.00088718295,0.0013533694,-0.004210454,0.0014102085,0.0010831499,-0.008804124,0.0010354533,58488
0.00052257144,7.110974e-05,-0.001722683,-0.00028490307,0.0001813104,0.014196687,-0.01504215,-0.00070243067,-0.0054328726,0.010056302,-0.00031125243,0.00051998673,-0.000491963,-0.004076553,-0.00047832448,0.0015917064,0.0008812266,-0.0016996973,-0.0025519254,-0.00034671847,0.000923325,-0.0004518653,-0.0006284094,-0.002489132,-0.007902771,-0.002631367,-0.0026673318,0.00059328374,-0.0019082332,-0.0036359958,-0.002424424,0.0013973681,0.00053758564,-4.6998877e-05,-0.001507972,0.0026215091,-0.0021614514,0.0018552855,-0.00044819652,0.0014135226,-0.00017864606,-0.004836065,0.00035138015,58489
0.012820516,0.0016526589,0.001853711,0.00020962743,0.0024781553,-0.010171732,-0.0018296153,0.0076594595,0.004117932,0.0052079824,0.016004896,0.047712136,-0.0005874706,0.004221992,-0.0011483097,0.003745477,0.005104479,0.0008208671,0.0120898895,0.006844951,0.009041243,0.0066265813,0.0023214498,0.0016188796,0.0042742784,-0.001666475,0.034119833,-0.0011659913,0.0005822192,0.0037274815,-2.7098611e-05,0.0028846515,-0.000629883,0.005625891,0.0010349522,0.000920349,0.0050067846,-6.727831e-05,0.004240666,0.022488026,0.002582779,0.0038730598,-0.00015374846,58516
-0.0032951378,-0.0014159753,0.0004692893,0.001999241,-0.0004660276,-0.030925803,-0.005200817,8.789128e-05,-0.0024581426,-0.01058854,-0.002241824,0.008723317,-0.00041610622,-0.0020075394,-0.001219169,0.004040057,0.0011386432,-0.0013338061,0.0011792778,0.0038719228,0.0006009639,-0.0024337703,-0.0025531233,-0.0065673,0.0030957635,-0.0017053409,-0.00087772176,-0.00024754152,-0.00020098641,0.0026898365,-0.0025684803,-0.0005539786,-0.0013117128,-0.0075780847,0.0006206955,0.0015863533,0.0007407498,-0.0002473054,-0.00073489884,0.0049171103,0.00094314927,0.0023048613,-0.0001821151,58517
0.010420495,-0.0014732687,0.00043783747,1.673512e-05,0.0024165844,-0.005123571,-0.003335007,-6.85008e-05,-0.00026711865,0.0041516726,0.013442286,0.046030074,0.0009978221,0.0039190655,0.0007827143,0.003681455,0.0046061934,0.0021349634,0.008413419,0.014967631,0.009260833,0.0077422564,0.0019910135,0.0022646084,0.004917442,-0.0013761808,0.025229566,0.0060606664,0.0011893074,0.0015314579,0.0062144613,0.0037370394,0.00017247004,0.0003506701,0.00040985143,0.0015711943,0.0052992995,-8.997256e-05,0.002602475,0.024032628,0.000964443,0.0018317765,-0.0004708881,58518
-0.0037177885,-0.0041798637,0.0006125283,-0.00032551505,-0.00067961775,-0.020229008,-0.0063826074,0.0044685253,-0.00080792856,-0.0051787766,-0.0021285221,0.003076352,0.0071692364,-0.00060401706,-0.0014297233,-0.0017549468,-0.0007284363,-0.00024798332,-0.000771918,-0.00017412573,0.0026537282,-0.0018917804,0.0021317252,0.00018723978,0.0042234836,-0.0028305817,0.0076499144,-0.000846207,0.001824809,-0.001942142,-0.0051435744,0.001759395,-0.0018703637,8.544078e-06,0.002225558,0.0017528405,-0.00069574994,-0.00017493864,0.0033173882,0.005923184,0.00076558255,0.0017174768,-0.0003706576,58519
0.003227945,0.001572049,0.000980499,0.00016740264,6.939434e-05,-0.010020821,-0.0024598336,0.0021127784,0.0020777832,-0.0034495576,-0.003649548,0.017666535,0.0007312932,0.0008242639,-0.0030037337,0.0028352118,-0.00021576602,0.0028457246,0.0060040546,5.1175062e-05,-0.00012286418,0.0009961693,0.00045406516,0.0040990715,-0.00323293,-0.00048777947,0.0067299493,-0.00084981,0.00047528595,-0.0033517317,-0.003318334,0.0013729649,-0.00024350727,0.0010071753,-0.0002299615,0.0013007779,0.00092471286,-2.408922e-05,0.0024826063,0.0125771845,0.0007830851,0.0016786655,0.00015302967,58520
0.00068586686,0.0008359737,-0.0024454487,8.7087006e-05,0.0001682405,-0.029106935,0.0009975304,-7.190909e-05,0.0034280282,-0.008178029,-0.0020311272,0.011918897,0.0064393682,-0.000440026,0.00013867526,0.0019197292,0.0003121557,-0.005349602,0.0006600731,-0.0011196863,-0.0024373324,-0.00091225654,-0.0013471491,0.0038306415,-0.0022500283,0.0045016306,0.0034694003,0.0009786992,-0.0006665909,0.003955239,0.00072037027,-0.003463836,-0.0001333691,0.018323265,-0.002824531,-0.002350676,0.0011817326,-0.0015620315,0.0016825583,-0.0045394097,-0.0012468714,-0.0014216147,-0.00081716676,58522
